# Created by Octave 3.8.1, Fri Sep 12 18:31:10 2014 CEST <tai@Parme>
# name: overhead
# type: matrix
# rows: 13
# columns: 2
 225 12
 375 15.66666666666667
 525 16.66666666666667
 675 18.66666666666667
 825 19.33333333333333
 975 19.83333333333333
 1125 20.33333333333333
 1275 20.33333333333333
 1425 20.83333333333333
 1575 21.83333333333333
 1725 22.33333333333333
 1875 22.83333333333333
 2025 22.83333333333333


